Gene	Microglia	Oligodendrocyte Mature	Oligodendroctye Myelinating	Oligodendroctye Precursor Cells	Committed Oligodendroctye Precursor Cells	Cerebrospinal Fluid-Contacting Neurons	Alpha motor neurons	Gamma motor neurons	Inhibitory	Epyndemal	Excitatory	Astrocyte	Endothelial	Vascular and Leptomeningeal Cells
Mysm1	0.265684465662029	0.272933783208726	0.295150874467709	0.200944592543508	0.237281768173126	0.378810979048303	0.281939170354487	0.518874521662771	0.297658181024824	0.172132593164774	0.244623581809729	0.20056684994553	0.268765256273358	0.247356965641243
Myt1	NA	0.0647750275631296	0.120510669970603	0.638269036644521	0.309469665749469	0.462910049886276	0.239956909566871	0.370809924354783	0.240658237202101	NA	0.280349022405101	0.109608955433358	NA	0.047511433814558
Myt1l	0.184637236468999	0.116411621952358	0.158610317143629	0.417989199820961	0.224912295209001	1.00723378930772	1.14308984220627	1.24530548126292	0.914415929280429	0.148522131446501	0.808111572073948	0.138451225925297	0.146647115021353	0.173673293839437
Mzb1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0270963907301702	NA	NA
Mzf1	NA	0.074848118856512	0.0452678730212593	0.0575197308543051	0.0346271680532222	NA	0.175863114528165	0.114707866935281	0.0942206260374199	NA	0.0766997474134213	0.0485106921010691	NA	0.0953462589245592
Mzt1	NA	0.113429936438138	0.153569492970074	0.104083299973307	0.0919462140612284	0.14142135623731	0.100503781525921	0.114707866935281	0.116139451062175	NA	0.097611024366853	0.122173579315754	0.103142124625879	0.138303194204478
N4bp1	0.173748897105228	0.110073279531974	0.128965176043832	0.172369879074692	0.0983540479209807	0.329690236697894	0.261488180184245	0.325183218088466	0.228471308751172	0.230283093235919	0.213313458865211	0.150098627365262	0.235702260395516	0.200690540563117
N4bp2	0.184637236468999	0.142156248951225	0.177892016741205	0.216390797015338	0.164500062622195	0.202030508910442	0.48189987357506	0.24913643956122	0.365580830860578	0.324404902386255	0.343258471442748	0.193070186178535	0.235702260395516	0.227109989583068
N4bp2l1	0.149906337799172	0.125176697744925	0.111455642515071	0.108921694303067	0.0943249068338217	0.202030508910442	0.346410161513775	0.402042200564173	0.28221296480069	0.0851256530758749	0.259817022190981	0.122285999743944	NA	0.104152436419188
N4bp2l2	0.241121411085206	0.389535936189292	0.344423360096832	0.24021686959888	0.288654326930203	0.329690236697894	0.550742712657211	0.625028473155524	0.388356366026696	0.247120825286086	0.349452620171949	0.279904713022699	0.415739709641549	0.263859390367004
N4bp3	NA	NA	NA	0.0287242494810713	NA	NA	0.100503781525921	NA	0.0479573560955966	NA	0.0402442185315494	0.019156525704423	0.197642353760524	0.047511433814558
N6amt1	0.105409255338946	0.074848118856512	NA	0.0705053365746256	0.0600480576769077	NA	0.204124145231932	0.201346816564207	0.0730669690542923	NA	0.0954922607752322	0.069222420193368	NA	0.0672672793996312
Naa10	NA	0.0431331092813754	0.0640841336112001	0.0575197308543051	0.0776150525706333	0.14142135623731	NA	0.114707866935281	0.0851786732882696	NA	0.065803247379581	0.0606785392472833	0.169943715464835	0.0672672793996312
Naa15	0.252262489554756	0.276235834644304	0.296696530292205	0.273370259070537	0.304895775015183	0.25	0.452569637855252	0.477511509159005	0.316223685803348	0.247120825286086	0.290291578410274	0.231480538486794	0.342997170285018	0.239196104724574
Naa16	0.288675134594813	0.2289645435472	0.207399554451386	0.227871456034984	0.236365163742687	0.14142135623731	0.18376564945994	0.31976473969554	0.243040351180631	0.307389311747136	0.222776876223365	0.229311465222948	0.268765256273358	0.23737862175777
Naa20	0.184637236468999	0.110073279531974	0.146581457030589	0.115614662603216	0.209484680252323	0.14142135623731	0.204124145231932	0.325183218088466	0.171823487630201	0.120824418666035	0.144542182805801	0.120475425905517	0.146647115021353	0.126563449052859
Naa25	0.184637236468999	0.201259467259918	0.191427422028038	0.175797429306617	0.250440597769629	0.14142135623731	0.333333333333333	0.363803437554499	0.283981551521416	0.120824418666035	0.230399791605657	0.161681117652191	0.180578779628654	0.188343251304025
Naa30	NA	0.13441636607543	0.123647839536203	0.0956630247769962	0.130584743183319	0.14142135623731	0.252645576319956	0.189405489524151	0.168990952243166	NA	0.131003207177672	0.110697749889833	0.146647115021353	0.0953462589245592
Naa35	0.149906337799172	0.231571903097659	0.227184733698826	0.205338238001292	0.173862745187393	0.274410649974226	0.301511344577764	0.290700949866906	0.264662126117291	0.182913228254908	0.248585353352542	0.182822033338816	0.282038037408883	0.153998100701804
Naa38	NA	NA	0.0452678730212593	0.0643356265818723	0.0489995957550025	0.14142135623731	0.100503781525921	NA	0.0774715865467355	NA	0.0595793230942171	0.0507392935530357	NA	0.047511433814558
Naa40	0.149906337799172	0.153622588901611	0.151698886947977	0.129089897157347	0.110096376512636	0.14142135623731	0.294883912309794	0.471404520791032	0.256540661574891	0.247120825286086	0.21025449214314	0.147281764941767	0.209656967344384	0.161356902285794
Naa50	0.105409255338946	0.0874112679673476	0.101639453522718	0.108057378264966	0.115540099372931	NA	0.192450089729875	0.163299316185545	0.142027228633623	0.120824418666035	0.128427220496676	0.0925437312301869	0.103142124625879	0.101187488603233
Naa60	NA	0.0457548917453887	0.0452678730212593	0.0406389919054146	NA	NA	NA	NA	0.0479573560955966	NA	0.0420916068383757	0.0331922586977549	0.103142124625879	0.047511433814558
Naaa	NA	0.0457548917453887	NA	NA	NA	NA	0.142857142857143	0.114707866935281	0.140339632738012	0.0851256530758749	0.0873926458104544	0.0383341585914639	0.103142124625879	NA
Naalad2	NA	NA	NA	0.0287242494810713	NA	NA	NA	NA	0.0567700281465869	NA	0.0318061910415023	0.019156525704423	0.103142124625879	0.047511433814558
Naaladl1	NA	NA	NA	0.0543414061677224	NA	NA	NA	NA	NA	NA	NA	0.019156525704423	NA	NA
Nab1	0.149906337799172	0.211077130906816	0.17167901505579	0.142504801185683	0.106172462364243	0.14142135623731	0.175863114528165	0.272797735788189	0.145323983788983	0.172132593164774	0.143992929652992	0.125278727164413	0.103142124625879	0.173673293839437
Nab2	0.149906337799172	0.0263981838674227	NA	NA	NA	NA	NA	0.114707866935281	0.0303099893180039	NA	0.0420916068383757	0.0270963907301702	NA	0.117041147196131
Nabp1	NA	0.0457548917453887	NA	0.0406389919054146	0.0346271680532222	NA	0.100503781525921	NA	0.0937885723118563	NA	0.0789211608995155	0.0331922586977549	0.146647115021353	NA
Nabp2	0.105409255338946	0.120555838237829	0.0640841336112001	0.0864585626556352	0.0776150525706333	0.14142135623731	0.192450089729875	0.163299316185545	0.115006766954658	NA	0.118566361610715	0.069222420193368	NA	0.047511433814558
Naca	0.184637236468999	0.112667364928302	0.128965176043832	0.123358120526046	0.111677445008115	NA	0.252645576319956	0.363803437554499	0.132069919872135	0.148522131446501	0.12695617471405	0.11421439618443	0.169943715464835	0.111420339342757
Nacad	0.105409255338946	0.194825187623857	0.243905534213368	0.0761860339856396	0.111677445008115	NA	0.294883912309794	0.316227766016838	0.174240720359305	NA	0.131988057838423	0.0270963907301702	NA	NA
Nacc1	0.214422506967559	0.158294654890805	0.131670163287431	0.0956630247769962	0.135250445200115	NA	0.252645576319956	0.263523138347365	0.137949795410044	0.148522131446501	0.123265014391885	0.137497958481772	0.282038037408883	0.151336817602686
Nacc2	0.142054117143114	0.169628670844783	0.0908153218373	0.172629766202698	0.146907037258816	0.14142135623731	0.204124145231932	0.392651994602213	0.175071103303218	0.278423023194852	0.131857309564017	0.220928959047512	0.209656967344384	0.138303194204478
Nadk	NA	0.182156448495401	0.17167901505579	0.0911731975607399	0.161245764591942	NA	0.229415733870562	0.316227766016838	0.19227915234322	0.172132593164774	0.177826465433709	0.16439756344439	0.235702260395516	0.14297805455281
Nadk2	0.105409255338946	0.151238129793524	0.115158587205692	0.124842916691879	0.131634865890326	NA	0.142857142857143	0.201346816564207	0.146933401013032	0.236514749052436	0.13471347725797	0.214094648685518	0.103142124625879	0.255822255048325
Nadsyn1	NA	0.103468286146975	0.0452678730212593	0.0814800843726711	0.104383350095883	NA	NA	0.114707866935281	0.118387050348805	NA	0.0815263526091914	0.0859708264514137	NA	0.129863234645836
Nae1	0.105409255338946	0.184107775617944	0.217515710035274	0.152184016690766	0.125758042121174	NA	0.33859958878986	0.325183218088466	0.228471308751172	0.120824418666035	0.185497895937832	0.126724368769167	0.22298824387415	0.180438741779263
Naf1	NA	0.0669087193178965	0.0452678730212593	0.0671464760467096	0.0776150525706333	0.14142135623731	0.175863114528165	0.114707866935281	0.0917296090400435	0.120824418666035	0.104656665884882	0.069222420193368	NA	0.117041147196131
Naga	NA	0.0794162302769058	0.0640841336112001	0.0287242494810713	0.104383350095883	NA	NA	0.114707866935281	0.0999472417808345	0.182913228254908	0.077588052056472	0.102102259654651	NA	NA
Nagk	0.184637236468999	0.0834930202875943	0.0908153218373	0.0761860339856396	0.0878855596252013	0.14142135623731	0.229415733870562	0.201346816564207	0.140339632738012	0.0851256530758749	0.118105213429394	0.0664944964228774	NA	0.0672672793996312
Naglu	0.149906337799172	0.0263981838674227	0.0452678730212593	0.0287242494810713	0.0346271680532222	NA	NA	NA	0.0607036886578925	0.0851256530758749	0.0420916068383757	0.0270963907301702	NA	0.0672672793996312
Nagpa	0.105409255338946	0.0457548917453887	0.0452678730212593	0.0406389919054146	0.0346271680532222	NA	0.100503781525921	0.163299316185545	0.0500485399802633	NA	0.0318061910415023	NA	NA	0.0672672793996312
Naif1	NA	NA	NA	NA	0.0346271680532222	NA	NA	NA	NA	NA	0.0275414869223928	0.0331922586977549	NA	0.047511433814558
Nalcn	0.149906337799172	0.231521234586257	0.120510669970603	0.479392598033677	0.446574053503346	0.738548945875996	0.824474564893969	0.931657827470061	0.614747362969076	0.0851256530758749	0.578640293981038	0.107966597393312	NA	0.375079205830432
Nampt	0.105409255338946	0.203978707122469	0.174436768226306	0.0924774814244748	0.140659344853363	0.14142135623731	0.175863114528165	0.290700949866906	0.15322469921273	0.148522131446501	0.129436775296599	0.0897399022822736	0.554054237265747	0.106721701823439
Nanos1	NA	0.0263981838674227	NA	0.0406389919054146	NA	NA	NA	NA	0.0214274782177742	NA	0.0355649002533091	0.019156525704423	NA	NA
Nanos2	NA	NA	NA	NA	NA	NA	NA	NA	0.0214274782177742	NA	NA	NA	NA	NA
Nanos3	NA	NA	NA	0.0287242494810713	NA	NA	0.100503781525921	0.114707866935281	0.0479573560955966	NA	0.0547806560951937	0.019156525704423	NA	NA
Nanp	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0158970659108583	NA	NA	NA
Nans	0.105409255338946	0.0373456843486636	0.0640841336112001	0.0575197308543051	0.0489995957550025	NA	NA	0.114707866935281	0.0303099893180039	NA	0.0355649002533091	0.0428667670893307	NA	0.0672672793996312
Nap1l1	0.105409255338946	0.127748712538994	0.123647839536203	0.21846158807401	0.184393191676675	0.14142135623731	0.351561524655326	0.442325868464691	0.3074614667305	0.139856720255013	0.290098919815448	0.138863810803838	0.209656967344384	0.239045721866879
Nap1l2	NA	0.0263981838674227	0.0452678730212593	0.0497929597731969	0.0600480576769077	NA	0.100503781525921	NA	0.0712306165774759	NA	0.0485505732547485	NA	NA	NA
Nap1l3	NA	0.0263981838674227	NA	0.0406389919054146	NA	NA	0.100503781525921	0.114707866935281	0.0607036886578925	NA	0.045003516037041	0.0312920463770375	0.103142124625879	NA
Nap1l4	0.149906337799172	0.23867256658171	0.378406020441342	0.192432345332302	0.207226834179697	0.14142135623731	0.369274472937998	0.405839724956714	0.269405848080268	0.148522131446501	0.248682683181936	0.189222364754535	0.348448742483425	0.20555661294826
Nap1l5	NA	0.126261206529614	NA	0.0814800843726711	0.130584743183319	0.202030508910442	0.264648654834739	0.290700949866906	0.184237494008827	0.120824418666035	0.142771698826943	0.0585329998434574	NA	0.047511433814558
Napa	0.105409255338946	0.219795850735048	0.209561036446044	0.116344730248879	0.135250445200115	0.14142135623731	0.261488180184245	0.24913643956122	0.181598819865744	0.0851256530758749	0.188781150103213	0.117560931001845	0.103142124625879	0.129863234645836
Napb	0.105409255338946	0.125176697744925	0.123647839536203	0.114495232451177	0.135250445200115	0.191273013919001	0.281939170354487	0.422118008417791	0.254307896186508	0.148522131446501	0.246004295110174	0.14552066242925	0.180578779628654	0.0824786098842323
Napepld	0.105409255338946	0.121823599517061	0.0452678730212593	0.0575197308543051	0.085074295211124	0.14142135623731	NA	0.201346816564207	0.124727496548628	0.0851256530758749	0.110341742092971	0.0698490872130478	0.180578779628654	0.0672672793996312
Napg	0.252262489554756	0.194825187623857	0.128965176043832	0.160388064708392	0.145392790714993	0.202030508910442	0.373632358878537	0.466498104956184	0.253289298753187	0.166950838512692	0.22526916625216	0.160489270921108	0.146647115021353	0.168442574737998
Napsa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0224846875206644	NA	NA	NA
Narf	0.105409255338946	0.241065734832006	0.202016486317407	0.108057378264966	0.200919888003813	NA	0.192450089729875	0.234082294392261	0.182610082199334	0.0851256530758749	0.185213866562896	0.157677788054031	0.246564483786721	0.138303194204478
Narfl	0.105409255338946	0.0837414038627107	0.0857745240835178	0.0406389919054146	0.0346271680532222	NA	NA	0.114707866935281	0.089173382541201	0.0851256530758749	0.0697705222707259	0.077319473495506	NA	0.063800911508867
Nars	0.149906337799172	0.184107775617944	0.176216710117597	0.119222677468435	0.15330509287978	NA	0.258198889747161	0.32479706523154	0.199952266864263	NA	0.16914013988863	0.110631150766387	0.146647115021353	0.0953462589245592
Nars2	0.105409255338946	0.189904017225252	0.166790260800572	0.139024210454284	0.152342764387159	NA	0.329617126543608	0.344447481913586	0.25073985216507	0.0851256530758749	0.213082697682656	0.14515298315751	0.22298824387415	0.129863234645836
Nasp	NA	0.195648475489106	0.236841422568593	0.21936952734698	0.212264741303168	NA	0.314485451016575	0.114707866935281	0.266613210483494	0.120824418666035	0.225334113408522	0.152850847091789	0.146647115021353	0.111420339342757
Nat10	0.105409255338946	0.186534557210078	0.182103979277735	0.15073225601044	0.176857915928212	NA	0.301511344577764	0.275838642183685	0.211237911312624	0.0851256530758749	0.184368137164107	0.128539051956667	0.235702260395516	0.106721701823439
Nat14	NA	NA	NA	0.0287242494810713	NA	NA	NA	NA	0.0371305328616253	NA	0.0420916068383757	0.019156525704423	NA	0.047511433814558
Nat6	NA	NA	0.0452678730212593	0.0287242494810713	NA	NA	NA	NA	NA	NA	0.0224846875206644	0.019156525704423	NA	NA
Nat8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0270963907301702	NA	NA
Nat8l	0.105409255338946	0.0263981838674227	0.0452678730212593	0.0643356265818723	0.0346271680532222	NA	0.175863114528165	0.290700949866906	0.130076281257681	NA	0.0994395589984809	0.069222420193368	NA	NA
Nat9	NA	0.0457548917453887	NA	NA	NA	NA	0.100503781525921	0.114707866935281	0.0479573560955966	NA	0.0402442185315494	0.0331922586977549	NA	NA
Nav1	0.27111385490795	0.685491640118658	0.767514578868264	0.564847331351609	0.713336796533623	0.460068545930542	0.827605888602368	0.854926411101662	0.716614810449707	0.120824418666035	0.617903058388032	0.351587982038258	0.696545190318858	0.318506225308098
Nav2	0.607953481074421	0.682312721809383	1.01438215997636	0.831770287675455	0.496374075984149	0.989275274313994	1.28063718702939	1.13542467349851	0.753652805455269	0.397175794595058	0.717588046405684	0.61144178859442	0.180578779628654	0.351630845670425
Nav3	0.760638829255665	0.11152084537754	0.149330678589312	0.554609994280505	0.281874702366347	0.423586871043679	0.778479806784115	0.641304126926866	0.586316111546573	0.288996420319844	0.707059117118033	0.294817171972762	NA	0.225188674555523
Nbas	0.351364184463153	0.605036976378596	0.563479066213714	0.283799837531366	0.401359498597776	0.329690236697894	0.576340694175994	0.565685424949238	0.468402490988224	0.411953237450226	0.395534694164153	0.291467781474797	0.284588526092322	0.241044782936375
Nbea	0.241121411085206	0.765431839281889	0.704264246756271	0.63567625568342	0.574573057376058	0.721105120863152	1.18171574908882	1.21009706385509	0.903957322680614	0.551735669437698	1.03354297472056	0.525019703264193	0.496342306408788	0.582047550252457
Nbeal1	0.184637236468999	0.404253669584794	0.427439924180179	0.233048971586868	0.299565695617717	0.329690236697894	0.565685424949238	0.78477761971705	0.367992095012406	0.458474650308089	0.339884511993482	0.300223888957003	0.40734541809333	0.338401699471414
Nbeal2	0.105409255338946	0.0807710724212361	0.0908153218373	0.0406389919054146	0.0566025141980128	0.14142135623731	0.175863114528165	0.201346816564207	0.106637460223657	0.0851256530758749	0.129915761087924	0.0636519078860345	NA	0.047511433814558
Nbn	0.105409255338946	0.110073279531974	0.120510669970603	0.0956630247769962	0.0919462140612284	NA	NA	0.114707866935281	0.108784510560971	NA	0.115461607024298	0.116098819861494	NA	0.173673293839437
Nbr1	0.265684465662029	0.237139985630896	0.293242116639658	0.175526288026939	0.19245711948495	0.291729982995789	0.373632358878537	0.389103931050405	0.24407004519254	0.182913228254908	0.226187595962857	0.192679057959853	0.289870481880374	0.175285802787181
Ncald	0.177443360246919	0.334819339618266	0.149330678589312	0.648052422443841	0.494825958683369	0.402738614266017	0.658552774098175	0.612372435695794	0.462589515626527	0.162392450615408	0.385726331092362	0.253446041030626	0.197642353760524	0.280565858874847
Ncam1	0.173748897105228	0.882048263733359	0.61841971857761	0.718014943604233	0.997786587677023	0.94483466839828	1.34487500541726	0.990349140768232	0.952531440250793	0.740911482547564	0.863052930556449	0.941527849842491	0.243884304339877	0.397120536799997
Ncam2	0.149906337799172	0.804419916535153	0.614387478952031	0.858719819165309	1.03899609287101	0.339144528788014	0.827105084682197	0.715068415604236	0.855960915438303	0.291540157588207	0.883324884534493	0.534653493125677	0.22298824387415	0.214901945945931
Ncan	NA	0.0717935315169424	0.0785674201318386	0.218804746877415	0.106172462364243	0.234888087805881	0.142857142857143	0.290700949866906	0.207893758362703	0.148522131446501	0.204462039220738	0.42516710759743	0.221803487683567	0.047511433814558
Ncapd2	0.214422506967559	0.120555838237829	0.0785674201318386	0.215194488953853	0.0489995957550025	0.14142135623731	0.142857142857143	0.163299316185545	0.149577666559972	0.232313731702531	0.123310682823996	0.14000808992449	0.146647115021353	0.173673293839437
Ncapd3	0.207869854820775	0.260427056683079	0.236971533225819	0.231179116314373	0.172552858790617	0.202030508910442	0.369274472937998	0.405839724956714	0.262178358647922	0.193166852321564	0.237989212848367	0.174246254209217	0.146647115021353	0.164052956639012
Ncapg	0.142054117143114	0.0263981838674227	0.0640841336112001	0.158913707470544	NA	NA	NA	NA	0.0303099893180039	NA	0.0355649002533091	0.0520439925544713	NA	0.0900499014719542
Ncapg2	0.105409255338946	0.0917985092043157	0.0963738849304853	0.165560696441406	0.0346271680532222	NA	0.142857142857143	0.201346816564207	0.105848593228307	0.148522131446501	0.110816624573	0.0925882045940757	NA	0.158559446262195
Ncaph	0.105409255338946	NA	NA	0.132730741218564	NA	NA	NA	NA	0.0371305328616253	0.0851256530758749	0.045003516037041	0.0784319756422698	0.169943715464835	0.0953462589245592
Ncaph2	0.149906337799172	0.143872033854698	0.18978131929287	0.135911266553419	0.0983540479209807	NA	0.261488180184245	0.275838642183685	0.203155362584414	0.172132593164774	0.175566468254009	0.115443024888835	0.103142124625879	0.151794185179729
Ncbp1	0.105409255338946	0.187957564739369	0.209561036446044	0.140605930393306	0.16484880529314	0.25	0.229415733870562	0.38502677054341	0.260300966219812	0.172132593164774	0.207486060472916	0.134729129915352	0.103142124625879	0.151794185179729
Ncbp2	NA	0.155974283693658	0.185891668104851	0.0705053365746256	0.111677445008115	NA	0.204124145231932	0.163299316185545	0.12090022355259	NA	0.127179333220691	0.0925437312301869	0.103142124625879	0.111420339342757
Nccrp1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0158970659108583	NA	NA	NA
Ncdn	0.105409255338946	0.0878595370213959	0.120510669970603	0.0864585626556352	0.0983540479209807	0.14142135623731	0.100503781525921	0.201346816564207	0.138480326214098	0.0851256530758749	0.140764823728205	0.0724196933206741	0.146647115021353	NA
Nceh1	0.149906337799172	0.381501941032314	0.291924146067531	0.148185405566721	0.120750991482915	NA	0.204124145231932	0.499687792663908	0.225350169765367	NA	0.182812377959612	0.0671866714864345	NA	0.175285802787181
Ncf1	0.241121411085206	0.0263981838674227	0.0452678730212593	NA	0.0489995957550025	NA	0.100503781525921	NA	0.0644008186111638	NA	0.0420916068383757	NA	NA	0.047511433814558
Ncf2	0.252262489554756	0.0917985092043157	0.0452678730212593	0.0287242494810713	NA	NA	NA	NA	0.0214274782177742	NA	0.0318061910415023	NA	0.103142124625879	NA
Ncf4	0.105409255338946	NA	NA	NA	NA	NA	NA	NA	0.0214274782177742	NA	0.0158970659108583	NA	NA	NA
